45.41969268378403,-72.06648654998138
45.41942288760718,-72.06648654437726
45.416353779521515,-72.06648648063043
45.41608398334468,-72.06648647502696
45.413025844682366,-72.06616613625862
45.41329564085922,-72.06616614033135
45.41943385703095,-72.06616623300198
45.419703653207804,-72.06616623707565
45.41971462173604,-72.06584592404552
45.419444825559175,-72.06584592150226
45.41023750130145,-72.06584583472339
45.40996770512459,-72.065845832181
45.40690956467172,-72.06552556278666
45.407179360848595,-72.0655255637991
45.41945579319248,-72.06552560987811
45.41972558936935,-72.065525610891
45.41973655610775,-72.06520529761211
45.419466759930884,-72.06520529812953
